day,month,year,Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,Classes,Temp_Humidity,Temp_Humidity_Ratio,Heat_Index,Fire_Risk,Fire_Risk_Label,Fire_Risk_Encoded
12,8,2012,1.8913438764338384,-2.7734972026638443,0.5368462137111998,-0.181564935850933,1.058486271089519,0.3007347919754407,-0.1667288860287611,2.594898881644656,0.1203923693344527,1.584407463481703,,-2.99642549760264,5.643744817159947,1.5701523652590477,Severe,2,2
13,8,2012,0.7865444486131103,-1.894977432964147,0.1804155308373703,-0.2816109209116513,0.7302759243321714,0.1794492955436546,-0.0910468449858177,0.6651779735243806,0.0570081344441185,0.4665987979240399,,-2.0220116611297807,2.021368025467756,0.5084540547240581,Moderate,1,1
14,8,2012,1.3389441625234746,-1.4895067700258249,-0.8888765177841181,-0.3816569059723695,0.981671083550566,0.6160770826980847,0.1275901624715739,1.461187848123994,0.3950573871925681,1.1669126606830575,,-1.2603404681995132,1.5644336941299346,1.203923890234178,Severe,2,2
15,8,2012,0.7865444486131103,-1.0840361070875026,-0.8888765177841181,-0.2315879283812922,0.4230151741763571,0.1794492955436546,0.1002605365394,-0.2996824805357568,0.162648525928009,-0.2067799162673232,,-0.9189016575756002,0.8461541910410253,0.666489907756978,Moderate,1,1
16,8,2012,2.167543733389021,-1.421928326202771,-1.9581685664056063,-0.3316339134420104,0.988654282417743,0.6403341819844419,0.3294089385860893,1.1476082005544492,0.5288685497388294,1.0457044921286125,,-0.8401080858931588,1.785915776410136,2.1417714081440766,Moderate,1,1
17,8,2012,2.719943447299385,-2.570761871194683,-2.314599249279436,-0.3816569059723695,1.2679822371048477,1.2629330636676104,0.566966456304217,2.643141904347662,0.9655155012055766,2.2847213262407204,,-2.500025996003259,5.174858481179485,2.534339192007765,Severe,2,2
18,8,2012,1.3389441625234746,-1.6922421014949858,-0.5324458349102886,-0.3816569059723695,1.1492678563628278,1.715732250346278,0.7856034637616086,2.7155064384021728,1.3528636033131751,2.594475534768748,,-1.5518766834245463,1.892654129316257,1.1644149269759485,Severe,2,2
19,8,2012,0.7865444486131103,0.2675327693735705,-0.1760151520364591,-0.3316339134420104,0.3392167877702256,1.456989857958468,0.9958313555475622,-0.3479255032387637,1.3246928322508045,0.0895067179768765,,0.9196150150147004,-0.1628677880122289,0.929882996145178,Moderate,1,1
20,8,2012,1.0627443055682924,1.2812094267193754,-0.1760151520364591,-0.3816569059723695,0.4090487764420017,1.594446753914492,1.210263805169235,-0.2273179464812465,1.5078028441562146,0.264585183666631,,2.5112451630000177,-0.538608353545393,1.4356537669331575,Moderate,1,1
21,8,2012,1.0627443055682924,0.6054249884888387,-0.1760151520364591,-0.3816569059723695,0.5696623503870865,1.7965892479674688,1.4225939758730477,0.086261701088298,1.7331690126551806,0.6955475607491033,,1.5657223028107203,-0.2646632850539395,1.303957222739058,Moderate,1,1
22,8,2012,1.3389441625234746,-0.6109870003261271,-0.5324458349102886,-0.3816569059723695,0.8140743107383028,2.13618863797647,1.6412309833304397,0.7857855302818977,2.028962108810074,1.4901344434949122,,0.0029831311089648,0.5715152707046433,1.3751293976865089,Severe,2,2
23,8,2012,1.0627443055682924,-1.2867714385566638,0.1804155308373703,-0.3816569059723695,0.9327886914803224,2.540473626082424,1.855663432952112,1.630038427584518,2.359968668792931,2.352059197659857,,-1.0817417057193126,1.1802376808498205,0.9352068989955784,Severe,2,2
24,8,2012,0.7865444486131103,-1.624663657671932,-0.1760151520364591,-0.3816569059723695,0.9956374812849202,2.960930013712615,2.065891324738065,1.7988890070450418,2.690975228775788,2.6752809804717117,,-1.6543083266117204,1.5471589343832857,0.5611326724016988,Severe,2,2
25,8,2012,0.5103445916579282,-1.4895067700258249,0.8932768965850293,-0.3816569059723695,0.9956374812849202,3.3652150018185685,2.271914658688301,2.3054407454266146,3.014939095993052,3.2409191003924565,,-1.575514754929279,1.2362132589436114,0.2792460267436892,Severe,2,2
26,8,2012,0.2341447347027462,-1.6922421014949858,0.1804155308373703,-0.3816569059723695,1.0026206801520985,3.769499989924522,2.475835713720675,2.0159826092085726,3.3318602704447238,3.1331785061218382,,-1.9405916370579244,1.4195435921107469,-0.0684888910113701,Severe,2,2
27,8,2012,1.0627443055682924,-0.5434085565030734,-0.5324458349102886,-0.3816569059723695,0.9188222937459668,4.141442178982,2.688165884424489,1.2682157573119663,3.613567981068431,2.567540386201093,,-0.0416665595110853,0.4338966395992669,1.0800730976090882,Severe,2,2
28,8,2012,0.7865444486131103,-0.4082516688569661,-0.5324458349102886,-0.181564935850933,0.0948048274190093,1.804674947729588,2.4506083667063607,-0.6373836394568049,0.9796008867367624,-0.1259744705643597,,0.0003566787195501,0.2515519533846433,0.7981864519510786,Moderate,1,1
29,8,2012,0.7865444486131103,-0.6109870003261271,0.5368462137111998,-0.1315419433205739,0.1646368160907854,0.4867058865041794,2.0974255085059585,-0.4926545713477843,0.9796008867367624,-0.1529096191320141,,-0.2754208221689949,0.4063729133781916,0.7586774886928481,Moderate,1,1
30,8,2012,0.5103445916579282,-0.8813007756183417,-0.1760151520364591,-0.3816569059723695,0.7931247141367702,0.8182195767510615,2.305551121374053,0.809907041633401,1.33877821778199,1.2073153835345394,,-0.7718203237683762,0.5529788836577968,0.3977729165183796,Severe,2,2
31,8,2012,-0.5944548361628,-0.2055163373878051,1.2497075794588588,-0.3816569059723695,0.786141515269592,1.0607905696146336,2.4968585028992707,1.2199727346089595,1.5923151573433267,1.665212909184666,,-0.4986692752692457,-0.2583950504359147,-0.7034343572748395,Severe,2,2
1,9,2012,-0.8706546931179822,1.6191016458346437,0.1804155308373703,-0.3816569059723695,-2.789256304725344,-1.1142626663953967,-0.8667877656759867,-1.1198138664868738,-1.076865400816306,-0.9474965018778227,,1.402882254667008,-1.007898553725665,-0.6560796424475982,Low,0,0
2,9,2012,-1.1468545500731642,0.3351112131966241,1.2497075794588588,-0.3816569059723695,-0.1705567295337396,-0.9525486711530152,-0.6965031733293641,-0.6615051508083083,-0.8937553889108958,-0.8397559076072046,,-0.2202653219912859,-0.654728352726845,-1.214529030913218,Low,0,0
3,9,2012,-1.1468545500731642,0.8757387637810534,0.1804155308373703,-0.3816569059723695,0.3043007934343376,-0.8312631747212291,-0.5283208599006013,-0.3479255032387637,-0.7529015335990418,-0.6108071447821412,,0.3680600132376103,-0.8498099513516841,-1.1091717955579388,Low,0,0
4,9,2012,-0.5944548361628,0.2675327693735705,-0.1760151520364591,-0.2816109209116513,-0.3032375080101146,-0.8555202740075863,-0.4799684447898319,-0.7821127075658255,-0.7529015335990418,-0.8532234818910319,,0.0528857265078444,-0.4944035811297266,-0.6112467763389694,Low,0,0
5,9,2012,-0.5944548361628,-0.2730947812108588,-1.2453072006579475,1.6692857877723544,-0.8199942241812581,-0.8636059737697054,-0.8625832078402675,-0.9027202643233428,-0.9007980816764884,-0.8936262047425136,,-0.5774628469516873,-0.2200291316531766,-0.7166040116942496,Low,0,0
6,9,2012,0.5103445916579282,0.6054249884888387,-0.5324458349102886,2.8698376085009736,-0.9317254060560994,-0.920205872104539,-0.8478672554152507,-0.9027202643233428,-0.9289688527388592,-0.8936262047425136,,1.1927660635138309,-0.3879385658750937,0.687505313745399,Low,0,0
7,9,2012,-0.3182549792076179,-0.0027810059186441,-0.1760151520364591,-0.3816569059723695,0.3811159809732908,-0.7180633780515623,-0.6670712684793306,-0.2273179464812465,-0.7247307625366709,-0.5165341247953503,,-0.099448512078209,-0.2954821052592279,-0.355699439519779,Low,0,0
8,9,2012,-0.5944548361628,1.754258533480751,-0.5324458349102886,-0.3816569059723695,0.3252503900358702,-0.6533777799546097,-0.4904798393791296,-0.420290037293274,-0.6050049855215951,-0.5838719962144866,,1.7863443035215565,-0.9917072708059732,-0.3215143791119499,Low,0,0
9,9,2012,-0.5944548361628,1.2136309828963217,-0.1760151520364591,-0.3816569059723695,0.3671495832389354,-0.5482636830470616,-0.3138884102789286,-0.2996824805357568,-0.4711938229753338,-0.449196253376214,,1.1559957300620247,-0.8425161639030992,-0.4268716144672291,Low,0,0
10,9,2012,-0.8706546931179822,0.8081603199579998,-0.1760151520364591,0.1685960118615808,-1.28088534941498,-0.8070060754348719,-0.8667877656759867,-0.9509632870263496,-0.8514992323173396,-0.907093779026341,,0.4888768231506871,-0.7685926424647382,-0.814115495480518,Low,0,0
11,9,2012,-0.5944548361628,0.7405818761349461,-0.5324458349102886,-0.3816569059723695,0.0948048274190093,-0.6614634797167287,-0.6901963365757855,-0.6373836394568049,-0.7106453770054856,-0.7858856104718955,,0.6044407282849347,-0.6851502018274651,-0.5190591954030993,Low,0,0
12,9,2012,-0.3182549792076179,0.6730034323118924,-0.5324458349102886,-0.3816569059723695,0.4439647707778897,-0.5159208839985853,-0.5094003496398655,-0.2273179464812465,-0.5345780578656681,-0.4222611048085595,,0.7147517286403526,-0.5993899156169341,-0.2240028953256795,Low,0,0
13,9,2012,-0.8706546931179822,-0.8813007756183417,1.2497075794588588,-0.3816569059723695,0.751225520933704,-0.2571784916107751,-0.3370134783753835,1.051122155148435,-0.302169196601109,0.4396636493563855,,-1.4153011591749811,0.10642046843831,-1.143356855965768,Moderate,1,1
14,9,2012,-1.1468545500731642,1.2812094267193754,-0.1760151520364591,-0.3816569059723695,0.4718975662465995,-0.1682357942274653,-0.1667288860287611,-0.1067103897237294,-0.1683580340548477,-0.1798447676996687,,0.8093040146592824,-0.9708327949430198,-1.0301538690414789,Moderate,1,1
15,9,2012,-0.0420551222524358,-0.7461438879722344,-0.8888765177841181,-0.3816569059723695,0.7582087198008821,0.1066779976845831,0.0161693798250185,0.52044890541536,0.0781362127408967,0.3723257779372492,,-0.8611197050084765,0.2622781113972682,-0.1923396836364599,Moderate,1,1
16,9,2012,0.2341447347027462,-2.435604983548576,-0.8888765177841181,-0.3816569059723695,1.121335060894118,0.5271343853147747,0.2053744824323768,2.2813192340751107,0.4021000799581607,1.6517453349008393,,-2.893993854415466,3.0708813325492104,-0.2133550896248799,Severe,2,2
17,9,2012,0.5103445916579282,-1.21919299473361,-1.2453072006579475,-0.3816569059723695,1.023570276753631,0.8505623757995376,0.2915679180646177,1.5576738935300074,0.6697224050506834,1.4093289977919483,,-1.2183172299688778,0.8980467499637639,0.3319246444213298,Severe,2,2
18,9,2012,1.0627443055682924,-1.9625558767872,-0.8888765177841181,-0.3316339134420104,0.8908894982772562,0.8990765743722522,0.5963983611542504,1.027000643796932,0.8105762603625373,1.126509937831576,,-2.02726456590861,2.290497081057254,0.8035103548014779,Severe,2,2
19,9,2012,-0.8706546931179822,-1.421928326202771,-2.6710299321532656,-0.3316339134420104,0.4230151741763571,0.8263052765131803,0.7687852324187324,-0.4926545713477843,0.8598751097216861,-0.193312341983496,,-2.0246381135191958,0.6117938944428023,-1.2487140913210482,Moderate,1,1
20,9,2012,0.5103445916579282,-0.2730947812108588,-0.8888765177841181,-0.2816109209116513,0.1157544240205419,0.324991891261798,0.8108308107759231,-0.6373836394568049,0.5429539352700147,-0.4357286790923868,,0.0318741073925267,0.0817827627710278,0.516299806293069,Low,0,0
21,9,2012,0.7865444486131103,-1.894977432964147,0.5368462137111998,-0.3816569059723695,1.0026206801520985,0.7211911796056326,1.0063427501368598,2.184833188669097,0.8950885735496497,1.9614995434288665,,-2.0220116611297807,2.021368025467756,0.5084540547240581,Severe,2,2
22,9,2012,0.2341447347027462,0.1323758817274631,-0.8888765177841181,-0.3816569059723695,0.7721751175352376,0.9233336736586094,1.195547852744218,0.5686919281183667,1.1063693565174306,0.8975611750065123,,0.3995774419105868,-0.227102847928744,0.287091778312699,Moderate,1,1
23,9,2012,0.7865444486131103,-0.4082516688569661,-0.5324458349102886,-0.3816569059723695,0.7791583164024147,1.1901617658085386,1.3910597921051546,0.6651779735243806,1.3599062960787678,1.0995747892639212,,0.0003566787195501,0.2515519533846433,0.7981864519510786,Severe,2,2
24,9,2012,-1.6992542639835284,-0.8813007756183417,-3.383891297900925,0.6188029446348129,-1.155187769805783,-0.2248356925622987,-0.4484342610219389,-0.9992063097293564,-0.3373826604290725,-0.8936262047425136,,-1.8013896604189443,-0.1615145806933818,-2.0680347194562567,Low,0,0
25,9,2012,-1.1468545500731642,0.5378465446657851,-0.1760151520364591,-0.3816569059723695,0.1436872194892527,-0.0712073970820364,-0.280251947593176,-0.5650191054022946,-0.1824434195860332,-0.5434692733630049,,0.0003566787195501,-0.7331093521743249,-1.1750200676549885,Low,0,0
26,9,2012,-0.5944548361628,0.1999543255505168,-0.5324458349102886,-0.3816569059723695,0.5277631571840212,0.1066779976845831,-0.103660518492975,-0.0584673670207225,0.0147519778505622,-0.0721041734290506,,-0.025907845174597,-0.4638002771496498,-0.6244164307583795,Moderate,1,1
27,9,2012,-1.1468545500731642,1.6866800896576974,-0.1760151520364591,1.819354765363432,-2.56579394097566,-0.6614634797167287,-0.8709923235117056,-1.1198138664868738,-0.7388161480678564,-0.9474965018778227,,1.2505480160809546,-1.0751628325217573,-0.9511359425250188,Low,0,0
28,9,2012,-1.4230544070283464,1.6866800896576974,4.814014408197154,-0.1315419433205739,-2.230600395351135,-0.9040344725803008,-0.8730946024295652,-1.0474493324323633,-0.936011545504452,-0.9205613533101682,,1.0220466582018743,-1.125464814925791,-1.2593618970218468,Low,0,0
29,9,2012,-2.2516539778938927,-0.5434085565030734,0.8932768965850293,-0.3316339134420104,0.1297208217548973,-0.8393488744833483,-0.7196282414258192,-0.7338696848628186,-0.8162857684893761,-0.8532234818910319,,-1.7436077078518208,-0.538608353545393,-2.6186383563528657,Low,0,0
30,9,2012,-2.2516539778938927,0.1323758817274631,-0.1760151520364591,-0.2816109209116513,-0.7361958377751265,-0.8797773732939437,-0.6922986154936451,-0.8544772416203358,-0.8374138467861542,-0.8801586304586865,,-1.113259134392289,-0.8425161639030992,-2.4869418121587663,Low,0,0
5,9,2012,-0.8360925397689755,1.5861960314989836,-0.8389593688374208,0.17696831080369038,-2.5118501967693097,-1.0368380232406582,-0.8798176424843037,-1.1225953137360538,-0.9908930554865016,-0.9342711575200764,,1.324857693675409,-0.9537803961858248,-0.6478384051407055,Low,0,0
11,8,2012,-0.7887773089486027,0.9368402147017387,-0.17885224664690816,0.13371797873570024,-1.4221809643308052,-0.8816842090750152,-0.8686971412434499,-0.9676465264481932,-0.9225517382531208,-0.9083460553460285,,0.7004174906994971,-0.7616173359990674,-0.6349749626599988,Low,0,0
1,8,2012,-1.377047767234561,1.0699782439557355,0.17051174574533806,0.06731027895686359,-1.658704689313355,-0.7014750857558825,-0.9037487343452025,-1.005589378584874,-0.7448657304098905,-0.902100671282771,,0.4317529738691845,-0.9538089741823463,-1.2898064358476142,Low,0,0
22,7,2012,-0.4863813635562872,0.1124802975169517,-0.4024278364657646,-0.3628095957077908,0.23572940685394655,-0.7747382623785858,-0.7062257457537892,-0.4828694580009031,-0.7734215843130225,-0.7104635521020858,,-0.04155841077514159,-0.40801850458873984,-0.4918176745173317,Low,0,0
22,8,2012,-0.8631590739150103,1.7875834175453036,-0.5405032004773419,-0.08062537688782909,-2.895627187370607,-1.0762452739966744,-0.8545146544179878,-1.139523354595114,-1.0612992283085119,-0.9579145828800879,,1.5278830872140032,-1.0294253591958598,-0.6211860890679288,Low,0,0
24,8,2012,-0.4616551539714478,0.44681746166841824,0.1303117602672216,-0.22910518768116372,-0.45901363479831275,-0.8948979273252219,-0.4559922188282611,-0.7979589066398807,-0.7723305361408834,-0.8636579223638199,,0.31713763130317185,-0.5166164692265385,-0.42007315560622704,Low,0,0
9,8,2012,-2.3763071963961795,1.1041766691024226,3.07168095932039,4.647923657567555,-2.1983367579812305,-1.0696047310019299,-0.8812607477157071,-1.0692127296621674,-1.0386962527993573,-0.9220853836454544,,-0.28157929300613754,-1.1473018488985962,-2.4586033008450645,Low,0,0
11,8,2012,0.5925674108663838,-1.3077859247585402,-0.2741720282225943,0.5147728898890336,0.17338167266537663,-0.26431429780208243,-0.8910903406135952,-0.5695840554285574,-0.40692661295939475,-0.6276034076609222,,-1.3401987971424054,1.1252901785968543,0.40573334826835733,Low,0,0
30,8,2012,0.7966764321054334,-0.4582141292581487,-1.400073490376037,-0.24344323112832625,0.30764457349119945,-0.6194580220170159,-0.6503788091743875,-0.5545517120388642,-0.643779771647746,-0.6766711924933535,,-0.1176863437986581,0.3243332482772307,0.7077024479948413,Low,0,0
26,6,2012,-0.631481564140114,1.1051669080307838,-0.1716725400147778,-0.35464210447198335,0.16879586996963614,-0.7789086149446791,-0.4119704602210473,-0.5143389423595323,-0.6555062200709444,-0.6752746551775556,,0.8739766594726354,-0.7681956631942787,-0.540967268104395,Low,0,0
2,9,2012,-1.926421811229188,1.4447412625216236,1.9595126928107451,2.3088384364151064,-2.3278478399563336,-1.002047099689124,-0.8919518976285464,-1.102461656352574,-1.0286642881906132,-0.9480117604366682,,0.5338506353333707,-1.1738469472962092,-1.7384559678404476,Low,0,0
22,9,2012,-1.1291255699652687,0.8227689167808373,0.1290256067034806,-0.42434164767114124,0.30377225179234585,-0.7345289123513095,-0.5245276847245496,-0.39474914295629043,-0.6710393503446943,-0.5870197663222708,,0.3239931187183159,-0.8370572522075064,-1.1046651193034438,Low,0,0
26,6,2012,-0.6133801574184958,1.2019257451193777,1.4753770937801114,0.11631289913206978,-1.2316041935957598,-0.8632164462755357,-0.7667346585567661,-0.8567221303263604,-0.796382004775419,-0.8894151324803791,,1.073535828407721,-0.7836283866017807,-0.49059756194703424,Low,0,0
18,7,2012,0.016575861026157553,0.05338398635086048,0.5866444806570186,-0.3096278761872744,0.3165412907075198,-0.4302455825329858,0.06374572750882555,-0.4086306356363315,-0.268570717670452,-0.4359903031985631,,0.13101459620373723,-0.2596991673390412,0.033357158172536205,Low,0,0
20,9,2012,-2.164949189139685,1.474938540227318,-0.41477624688771714,0.20820606210039966,-2.625903418263843,-1.0810220809368905,-0.8921325793860058,-1.1198124279044883,-1.07464865688325,-0.9452672777384906,,0.23705482838814404,-1.248980910850592,-2.1219382243050027,Low,0,0
1,7,2012,-0.8192976841361772,0.10474275706705202,1.1881048505887846,-0.07526049217623246,-0.73574783534109,-0.7604542208483829,-0.7076468041884296,-0.8009652184571946,-0.8019382291681104,-0.8763842308925329,,-0.2903644960475908,-0.5404641148400833,-1.0086415814977505,Low,0,0
1,9,2012,-0.2008734138951426,-0.39928365754869455,-0.21711296827586635,-0.17078570092979534,-0.004780356487275594,-0.7887955668510225,-0.6424816586998572,-0.5768156458073584,-0.7875006308739043,-0.7920118820417125,,-0.40652611168248076,-0.02713696803218906,-0.3298921388943797,Low,0,0
2,9,2012,-0.6195139540905384,0.9623183497941401,-0.18361978866466844,0.037110318547381435,-1.4910850244397813,-0.987551616672894,-0.8575181090204094,-0.9785062983119158,-0.9602882545741037,-0.9090534346037262,,0.8556800198814718,-0.7671195167067375,-0.5206150034470154,Low,0,0
5,9,2012,0.524920786975038,-0.8834038244295371,0.22127004108337017,1.3916265083615753,0.028420625014293183,-0.48258354393727676,-0.8716211112558043,-0.6351513975931414,-0.569484850690207,-0.7414481074787396,,-0.8408241155472022,0.5967828234252246,0.4197221498317177,Low,0,0
31,6,2012,-0.3061094399524682,0.4769582037583398,-0.641143091598083,-0.37547826337228113,0.18471720387606227,-0.6715381194070831,-0.5061412836531862,-0.5298995773812927,-0.6469993948403738,-0.6648603794088783,,0.48808354103930934,-0.5249725492629731,-0.34604847254632487,Low,0,0
20,7,2012,-0.8622883194583729,0.534908988202366,1.0271205366676202,0.10026599176369641,-1.2619515497003742,-0.98839354065682,-0.827376295084408,-0.8708779260280802,-0.935874280809355,-0.8828024944942817,,0.21366006824711292,-0.5879606204252512,-0.7652812979591282,Low,0,0
25,8,2012,0.4989487494111627,0.06810510761279626,0.7619651682499831,-0.12153406900050201,-0.07602985161958035,0.07046993058638791,0.01836048080157908,-0.6108896660422585,0.06748677337938011,-0.5594206325318141,,0.44882036308397744,-0.14532778623980105,0.5165970231278656,Low,0,0
10,9,2012,-1.3936926824277962,0.9246721003362298,0.5773172167889764,-0.12436997003318566,-1.2397532453117366,-0.9767529468102425,-0.7856432295081193,-0.8801798960288287,-0.9220120474038495,-0.9126708965361247,,0.2650968918152531,-0.9296750116344051,-1.3826001467340157,Low,0,0
30,6,2012,-0.1853722608325268,-0.3193128808729571,0.9532178761527202,-0.13028911852205824,0.1605917339357751,-0.4277204541019979,-0.10620055736205675,-0.42839215543113,-0.3035489590032452,-0.49019549322195277,,-0.4061199435983585,-0.02627754739684672,-0.28445178119607006,Low,0,0
7,7,2012,-0.8529974255875947,0.28695274772428453,1.1895551064479257,-0.044429466488355114,-0.7272997179260214,-0.8100916085645327,-0.7713672502712803,-0.8012463908644506,-0.796913855296013,-0.8622530685557968,,-0.09048627054420039,-0.5266643237634677,-0.8837352861975571,Low,0,0
28,6,2012,-1.0956572585867992,0.7932550236379954,0.27157904318876114,-0.4114937250244674,0.2880544654923074,-0.8262486477231391,-0.5693973241246827,-0.3909933842655257,-0.7976335525435849,-0.6417644112878009,,0.42933479112358275,-0.8223522500895709,-1.0283745653545895,Low,0,0
1,9,2012,-0.0678270662909325,-0.562831276139604,-1.5756327835684922,-0.11138735455012541,-0.22324626628202335,-0.5507748826184716,-0.4247490784337918,-0.8153514359832134,-0.5374383310066271,-0.8410875514162686,,-0.6154329568245785,0.12435700378698379,-0.20308164782800298,Low,0,0
1,9,2012,-1.1166574798690798,1.136638810419397,0.8259737245757637,-0.41614922554967965,-0.3603333150808896,-0.03499149590547827,0.49445454633388763,-0.6904873731704134,0.20112849475501304,-0.6015773333474699,,0.6845244319111163,-0.8743024946517024,-1.0285264563205765,Low,0,0
3,6,2012,-0.2559153582598828,-0.23379805859888608,-0.0466778695974563,-0.39557490351765334,0.1916211290424297,-0.7856809775751857,-0.6936799902984144,-0.37232271816080476,-0.7300707438429097,-0.6495697006758248,,-0.3662491558586783,-0.1863188209060339,-0.378917672714705,Low,0,0
25,6,2012,0.461305927819589,0.08440379455208363,-0.9192159839828254,-0.13463018225171994,-0.47638136062565134,-0.5972790956579795,-0.6574593378745339,-0.825928522632835,-0.6377664835216246,-0.8410426658505908,,0.46291237529562856,-0.20071366137096408,0.5390658800321149,Low,0,0
8,7,2012,-0.5767983401103515,0.8049693471342549,0.6618302829125249,0.15883587093237653,-1.0191956863176357,-0.944585669757755,-0.8319430859717972,-0.8643373795095936,-0.9503258665943817,-0.8885775591317078,,0.6847483701046714,-0.699595093024841,-0.5450325003024087,Low,0,0
14,9,2012,0.4588832824099774,-0.031212534208459958,-0.9055374510325721,0.5387518866587283,-0.3477146298486942,-0.5939066247486604,-0.6673829666570038,-0.8323418392502955,-0.6347063565182062,-0.8496169870025823,,0.4018367553452399,-0.08711074951405953,0.6176355816798522,Low,0,0
15,7,2012,0.021893762072735343,0.3173186244819363,-0.451001849773404,-0.3756908269015232,0.4523281518235329,-0.6609514898840333,-0.528855205831228,-0.24280340033818595,-0.6151551805891718,-0.4896082461696862,,0.4408303464070912,-0.3632682408749856,-0.03162185827255708,Low,0,0
25,7,2012,-0.6086708245443456,1.092168141233962,1.632985031472432,0.08543766662431547,-1.4249587507206876,-0.9212732718654253,-0.8367778249350771,-0.8819981439737542,-0.9311662850526777,-0.9123851106022941,,0.8479398225429919,-0.8075925315759896,-0.34311271752728106,Low,0,0
11,7,2012,-0.47670548521843525,0.8287855859138522,-0.31722292493751664,-0.014514011964981066,-1.4226238873495534,-0.9555441604430184,-0.8569783937788373,-0.9578158984064074,-0.9785809148575433,-0.9076108419536233,,0.9149414700964362,-0.7431876344879921,-0.42399969137282273,Low,0,0
1,8,2012,1.7203691135978567,-0.029972114668812815,-2.0798779622997965,0.10983425800180101,-0.12234656319565143,-0.2707102897154475,-0.667243993700081,-0.7881785305077202,-0.4127710588547531,-0.7801295883127319,,1.004490962223738,0.23717250518980157,1.819826012497208,Low,0,0
12,7,2012,-1.7414102648993184,-0.3715989145813438,0.12963748228267832,0.00670678143120192,-0.6032497117436081,-0.7282043486964005,-0.7908687398034915,-0.8159883094750977,-0.7697333080110873,-0.8536762253103752,,-1.2263996323723532,-0.45506783983803484,-1.9353644083408899,Low,0,0
9,6,2012,-0.8746658295017234,0.6098731091280415,0.6497062562645317,-0.34430374524645846,-0.7211239518183494,-0.9852893794355132,-0.7131633204957756,-0.7965365997602042,-0.9256377821446391,-0.8813137399220448,,0.3165401435679859,-0.6777115774808011,-0.8578748984046375,Low,0,0
23,9,2012,-0.6086858872930517,1.0920341686945347,-0.5363088874627681,0.24592448756088361,-1.816020763306736,-1.0169713288886273,-0.9115846037374794,-1.0096196921870522,-0.9747969610156618,-0.9301744987476237,,1.078810283609704,-0.8944419119447468,-0.5194022311598504,Low,0,0
24,7,2012,-0.44745013925485716,0.21238712705620652,-0.5993082559082168,-0.41558465135308276,0.014958243473914534,-0.853515009610487,-0.7311472271086603,-0.6873091694916824,-0.8111626313318896,-0.8521583499807022,,-0.09469936416630567,-0.410736100276095,-0.5354049622158726,Low,0,0
3,7,2012,-0.41548007124993813,0.09737834555735238,-0.3770621457862378,-0.19853139659624439,-0.21495241860263323,-0.794079512947428,-0.5558641612542421,-0.7378485637212815,-0.7276584264856409,-0.8560060202289927,,0.00056406557822394,-0.3605646653429903,-0.3464170620512475,Low,0,0
25,8,2012,0.6284338218323626,-0.9508781632881659,0.12081376089677272,1.2678742476847567,0.04057821172751282,-0.4831352177053563,-0.8480109546593814,-0.5797351634155276,-0.6022717567544675,-0.7099898239469703,,-0.7111934703833467,0.6287315834541544,0.5481948186512452,Low,0,0
3,8,2012,-0.6254428809863855,0.1594845140213007,-0.28416742546525253,-0.40807587205085033,0.09406481096350416,-0.7579005523829201,-0.7084857579680722,-0.5038061210355894,-0.7861518503431829,-0.7215323095491696,,-0.08167581160151513,-0.43431627441830445,-0.5226012918763642,Low,0,0
20,6,2012,-0.886190258981611,0.39912808652471055,1.2846702195614994,-0.27865030222176634,-0.48186190944835255,-0.8008957990373731,-0.5533817698576176,-0.7356340188162103,-0.7396385898985672,-0.8542903880381676,,0.058523112141144265,-0.6022506866316704,-0.9339556483801204,Low,0,0
13,6,2012,-0.9548191325154155,0.36692079436337144,-0.1770131788998474,-0.4030040464660105,-0.04031136694310379,-0.36645617219351306,-0.39732545887597115,-0.6677590049180847,-0.38687964694862786,-0.6643189698447329,,-0.08510300167324518,-0.6217539094857981,-0.9508777310765736,Low,0,0
10,6,2012,-1.9369608506978875,1.6183416072221295,-0.5445445411669523,1.086910524701825,-3.1333870998466016,-1.0871920647678903,-0.8701869373654239,-1.1285823486906001,-1.0316494734338517,-0.9522889184228874,,0.46682058522016473,-1.2169024020966086,-1.8543825446853461,Low,0,0
15,9,2012,1.0431812816159656,-1.22279741786912,-0.32459124966732694,0.27189889881215584,0.1100184406443149,-0.5818202626338288,-0.8480494211560017,-0.5121117254566242,-0.6745344019204804,-0.6503108362264554,,-1.0185681003214646,1.1498356037971453,0.9335173487105497,Low,0,0
10,8,2012,-0.7097548002308177,1.6615576724618413,0.12867111507107268,-0.2229085581500704,-2.817054386908865,-1.0964136339029058,-0.8705534130856097,-1.1203480589322563,-1.0910429046433885,-0.947607593637476,,1.5826622614342536,-1.042102993945601,-0.5885847570250557,Low,0,0
25,9,2012,-1.3179301887929822,0.9324550952884867,0.34272559898849864,-0.5165520923922894,-0.9139278846887634,-0.9850156003332294,-0.6957654963229339,-0.8374400056773326,-0.905437131250594,-0.8906399000471015,,0.29451021534351973,-0.8803653213200366,-1.2329519103174327,Low,0,0
30,8,2012,-0.7996869092158444,1.177451822575007,-0.4131967743153646,0.5660801818277206,-2.0046436633757185,-1.049923336219797,-0.8510445833723406,-1.0355156551595714,-1.0119936740992082,-0.948290229416121,,0.9444089903982192,-0.846230548203286,-0.5931550541820182,Low,0,0
